name,place_id,formatted_address,latitude,longitude,rating,user_ratings_total,website,phone_number,search_query,search_location,category,planning_area,weighted_average_income,total_households,has_website,has_phone,has_rating,search_coverage
Keppel Club,ChIJ2QdCQegb2jERpeuye8JoFDw,"239 Sime Rd, Singapore 289685",1.3416815,103.8110618,4.4,1849,http://www.keppelclub.com.sg/,6375 5567,run club,"Bukit Panjang, Singapore",Others,CENTRAL WATER CATCHMENT,0.0,0.0,True,True,True,Local
Kim San Leng Food Centre Bukit Panjang,ChIJByKUI6cR2jER4lOR_DjfH1g,"259 Bukit Panjang Ring Rd, #01-36, Singapore 670259",1.3770278,103.773481,3.8,1650,http://kimsanleng.org/,6694 4429,run club,"Bukit Panjang, Singapore",Others,BUKIT PANJANG,10223.16462037638,38525.0,True,True,True,Local
"The Yard Bukit Timah (Level B1, KAP Mall)",ChIJEQhqoWQR2jERhsZ_IQjhNOc,"9 King Albert Park, B1-01 KAP Mall, Singapore 598332",1.3367197,103.7790983,4.8,18,http://theyard.sg/bukittimah,6914 9669,run club,"Bukit Panjang, Singapore",Others,BUKIT TIMAH,15710.218884329815,20472.0,True,True,True,Local
NTUC Club Clubhouse @ Choa Chu Kang Centre,ChIJ_zZn6RYR2jER4kmR46jqkqQ,"309 Choa Chu Kang Ave 4, Level 3, Centre 680309",1.3851432,103.7457512,2.7,10,https://www.ntucclub.com/our-brands/lifestyle/ntuc-club-clubhouses,6765 9433,run club,"Choa Chu Kang, Singapore",Others,CHOA CHU KANG,10535.758835482462,52657.0,True,True,True,Local
Warren Golf & Country Club,ChIJ8bz5EecR2jERK5d1v4t0Lrs,"81 Choa Chu Kang Wy, Singapore 688263",1.3840505,103.7365811,4.3,1008,http://www.warren.org.sg/,6586 1245,run club,"Choa Chu Kang, Singapore",Others,CHOA CHU KANG,10535.758835482462,52657.0,True,True,True,Local
Limbang Park,ChIJ7WfiXu4R2jERSN3bZdGEu6Y,"784 Choa Chu Kang Dr, Singapore 680784",1.3904711,103.7446489,4.2,425,,,run club,"Choa Chu Kang, Singapore",Others,CHOA CHU KANG,10535.758835482462,52657.0,False,False,True,Local
Choa Chu Kang Park,ChIJRzglD-wR2jERgCmyEeAecXI,"Choa Chu Kang Dr, Singapore 688845",1.3874864,103.7474293,4.3,1838,https://www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/choa-chu-kang-park,1800 471 7300,run club,"Choa Chu Kang, Singapore",Others,CHOA CHU KANG,10535.758835482462,52657.0,True,True,True,Local
Ngee Ann Alumni Association,ChIJ9clPpIAQ2jERRrDyDVd8L_c,"535B Clementi Rd, Blk 75 Ngee Ann Polytechnic, Singapore 599492",1.3309812,103.7754071,3.7,13,http://www.naa.org.sg/,8033 8353,run club,"Clementi, Singapore",Others,BUKIT TIMAH,15710.218884329815,20472.0,True,True,True,Local
The American Club,ChIJG0aNr_IZ2jERT1xrhlJaMck,"10 Claymore Hl, Singapore 229573",1.3084609,103.8322004,4.4,720,http://www.amclub.org.sg/,6737 3411,run club,"Clementi, Singapore",Others,ORCHARD,0.0,0.0,True,True,True,Local
Tiong Bahru Park,ChIJpwd8kn8Z2jERptmG8rTWrsI,"1 Henderson Rd, Singapore 159561",1.2869819,103.8247631,4.4,897,,,run club,"Tiong Bahru, Singapore",Others,RIVER VALLEY,15695.421208530806,3376.0,False,False,True,Local
Tiong Bahru Football Club,ChIJcf_XvnQZ2jERmbsbCk-VRMg,"101 Upper Cross Street, People’s Park Centre, #B1-18C 058357, Singapore 058357",1.285697,103.843945,4.1,9,https://tbfcsg.com/,6535 8098,run club,"Tiong Bahru, Singapore",Others,OUTRAM,9371.743688254664,5466.0,True,True,True,Local
British Sports touchtennis Academy,ChIJIe5uFQAZ2jERQl_3u_fHs4E,"51A Jalan Bukit Merah, Singapore 169548",1.2792464,103.8291622,5.0,6,https://www.britishsportsclub.com/,8202 2015,run club,"Bukit Merah, Singapore",Others,OUTRAM,9371.743688254664,5466.0,True,True,True,Local
Bianka Panova Academy,ChIJ0451Y9Eb2jERfQBHkMCiMBs,"2 Bukit Merah Central, #02-03, Singapore 159835",1.2847568,103.8138566,4.6,29,https://www.biankapanova.com/,8126 1177,run club,"Bukit Merah, Singapore",Others,BUKIT MERAH,10092.468693505003,45358.0,True,True,True,Local
The Skewer Bar,ChIJSV8QoDsY2jERVo7t067LKwM,"2 Lor 25 Geylang, Singapore 388287",1.3136604,103.8828393,4.3,770,https://theskewerbar.com/,9642 0837,run club,"Geylang, Singapore",Others,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
Sri Siva Durga Temple,ChIJ3waWx3gX2jER1ewFTLu_zsk,"8 Potong Pasir Ave 2, Singapore 358362",1.331824,103.8666227,4.7,691,http://sivadurga.com/,6284 1898,run club,"Potong Pasir, Singapore",Others,TOA PAYOH,10071.888371896875,35569.0,True,True,True,Local
Barca Football Academy Singapore,ChIJd_0g2YgZ2jERQ-vOPFPy-e4,"1 Aljunied Walk, Nexus International School, Singapore 387293",1.3211367,103.8809609,4.3,36,https://www.barcaacademy.sg/,8079 6531,run club,"Aljunied, Singapore",Others,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
Club HEAL @ Eunos Crescent,ChIJK-zkrTEZ2jERst3kcyJIiGI,"20 Eunos Cres, #01-2961A, Singapore 400020",1.324714,103.9031931,5.0,2,https://www.clubheal.sg/,6899 3463,run club,"Eunos, Singapore",Others,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
Chinese Swimming Club,ChIJu6Cmom8Y2jERdP5dspAyYb8,"21 Amber Rd, Singapore 439870",1.3001499,103.9005439,4.4,855,http://www.chineseswimmingclub.org.sg/,6345 1221,run club,"Katong, Singapore",Others,MARINE PARADE,12828.006335837315,13179.0,True,True,True,Local
Plain as Play by The Makers' Club,ChIJtwaoxQcZ2jER37t67J7O6wE,"199A E Coast Rd, Singapore 428902",1.307289,103.9065126,5.0,31,https://www.themakersclub.sg/,8044 3254,run club,"Katong, Singapore",Others,MARINE PARADE,12828.006335837315,13179.0,True,True,True,Local
Temporary Marine Parade Community Club,ChIJ9-fAGQAZ2jERU-lS3Xe5kMo,"Block 67 Marine Dr, #01-222, Singapore 440067",1.3044467,103.9097475,0.0,0,,6346 4900,run club,"Marine Parade, Singapore",Others,MARINE PARADE,12828.006335837315,13179.0,False,True,False,Local
Dog Run @ Pasir Ris Park,ChIJ7bZAQRw92jERFS8aXVc3blE,"125 Pasir Ris Rd, Singapore 519121",1.3867936,103.9420832,3.9,24,,,run club,"Pasir Ris Park, Singapore",Others,PASIR RIS,11846.999197728956,40510.0,False,False,True,Local
Pasir Ris Park Area 4,ChIJWabVXsE92jER5C9NjLIWONI,"125 Pasir Ris Rd, Singapore 519121 Pasir Ris Rd, Singapore 519121",1.386738,103.9423035,4.5,334,,,run club,"Pasir Ris Park, Singapore",Others,PASIR RIS,11846.999197728956,40510.0,False,False,True,Local
Pasir Ris Park Connector,ChIJPaCM_rc92jERV8tCJVqWweM,"201 Pasir Ris Rd, Singapore 519147 Pasir Ris Rd, Singapore 519147",1.3819941,103.9494825,4.7,56,https://www.nparks.gov.sg/gardens-parks-and-nature/park-connector-network/pasir-ris-pc,,run club,"Pasir Ris Park, Singapore",Others,PASIR RIS,11846.999197728956,40510.0,True,False,True,Local
Campsite 1 @ Pasir Ris Park,ChIJRxbRPrU92jER9U4a_rBMjI4,"159T Jln. Loyang Besar, Singapore 506927",1.3803351,103.9596105,4.5,33,http://www.nparks.gov.sg/,,run club,"Pasir Ris Park, Singapore",Others,PASIR RIS,11846.999197728956,40510.0,True,False,True,Local
89.7 Supper Club,ChIJb9utVBY82jERm6ggS6Xn130,"5 Changi Village Rd, 5, Singapore 500005",1.3888395,103.9869143,4.1,2376,https://www.facebook.com/89.7SupperClub/,6214 1897,run club,"Changi Village, Singapore",Others,CHANGI,0.0,0.0,True,True,True,Local
Al Capone's Changi Civil Service Club,ChIJkfnoZBA92jERaKWzokgWl2c,"2 Netheravon Rd, Singapore 508503",1.3914938,103.9857633,4.5,111,http://www.alcaponesg.com/,8750 8781,run club,"Changi Village, Singapore",Others,CHANGI,0.0,0.0,True,True,True,Local
The Bark Cafe,ChIJ_TyD6vc82jERTi4z_YRalVg,"1000 Upper Changi Rd N, Singapore 507707",1.3622362,103.9738262,4.1,1267,,8281 2125,run club,"Changi Village, Singapore",Others,CHANGI,0.0,0.0,False,True,True,Local
Rumours Beach Club,ChIJq6qq3_gb2jERR3TAOKZPK6I,"40 Siloso Bch Walk, Sentosa, Singapore 098996",1.2540185,103.814562,4.1,1664,http://www.rumoursbeach.club/,9776 9190,run club,"Sentosa, Singapore",Others,SOUTHERN ISLANDS,0.0,0.0,True,True,True,Local
"Bikini Bar - Beachfront Bar on Siloso Beach, Sentosa",ChIJ4fVxTf8b2jER-wnDh8Sxov0,"50 Siloso Bch Walk, #01-01, Singapore 099000",1.2525685,103.8158124,4.1,892,http://www.bikinibar.sg/,,run club,"Sentosa, Singapore",Others,SOUTHERN ISLANDS,0.0,0.0,True,False,True,Local
Summerhouse Beach Club,ChIJhZUCmfcb2jERA9rt0naPQ_4,"Siloso Beach, 30 Siloso Bch Walk, 30, Singapore 099011",1.2551392,103.813362,4.0,87,https://www.skyparksentosa.com/restaurants,6911 3070,run club,"Sentosa, Singapore",Others,SOUTHERN ISLANDS,0.0,0.0,True,True,True,Local
Casino Royale Bar,ChIJr6qqqq0e2jERXHzJRFzgeiE,"8 Sentosa Gateway, Singapore 098269",1.2560732,103.8202719,4.3,405,,,run club,"Sentosa, Singapore",Others,SOUTHERN ISLANDS,0.0,0.0,False,False,True,Local
ClubWOA Dining Room & Aviators' Lounge,ChIJAQDAFs0V2jER-eSkyfNzlM8,"66 Seletar Aerospace View, Level 3 Aviation Hangar66, WOA 797509",1.4123242,103.8697261,4.8,73,,8692 9895,run club,"Pulau Seletar, Singapore",Others,SELETAR,0.0,0.0,False,True,True,Local
Republic of Singapore Flying Club,ChIJma5ByDQU2jERVUOm703olFw,"700 W Camp Rd, Unit 05-01, Singapore 797649",1.4203894,103.8640637,4.2,5,http://www.singaporeflyingclub.com/,6481 0200,run club,"Pulau Seletar, Singapore",Yoga/Pilates Studio,SELETAR,0.0,0.0,True,True,True,Local
Lower Seletar Reservoir Park,ChIJ____rBoU2jERyE5AP5-iwrc,"Yishun Ave 1, Lower Seletar Reservoir Park, Singapore 769139",1.4101641,103.8324319,4.5,2452,,1800 471 7300,run club,"Pulau Seletar, Singapore",Others,YISHUN,9019.018663760686,65153.0,False,True,True,Local
Upper Seletar Reservoir Park,ChIJcRNpHFwR2jERYHKod6yVMM0,"Mandai Rd Track 7, Singapore",1.3998531,103.8069379,4.6,1389,,,run club,"Pulau Seletar, Singapore",Others,MANDAI,0.0,0.0,False,False,True,Local
Seletar Bowl @ Seletar Country Club,ChIJ4axz90YV2jERZczxFfUB1yo,"101 Seletar Club Rd, Sports Complex, Singapore 798273",1.409828,103.8591276,5.0,2,https://www.seletarclub.com.sg/sports_social/bowling/,6486 0853,run club,"Pulau Seletar, Singapore",Others,SELETAR,0.0,0.0,True,True,True,Local
Tanglin Arts Studio,ChIJPWu1u5kQ2jERWvXXU6lV4Qc,"22 Camden Park, Hollandse Club, Singapore 299814",1.330031,103.816455,4.8,69,http://www.tanglinartsstudio.com/,8123 6770,dance studio,Singapore,Fitness Studio,NOVENA,12399.320787338742,15038.0,True,True,True,General
Soul of Art Academy,ChIJhz5NPHcZ2jER6FrnTCgZ7Dg,"341a Beach Rd, Singapore 199567",1.3015146,103.8614138,4.1,9,,9119 4206,dance studio,"Kampong Glam, Singapore",Fitness Studio,ROCHOR,0.0,0.0,False,True,True,Local
ART AND ARTIST Indian classical School of fine arts(ANASFA) Tampines,ChIJZ11Cu0k92jERYA4fJyMAJ7E,"01 Tampines Central 6, #08 5, Singapore 529482",1.353279,103.9418625,4.5,13,https://www.anasfa.com/,9653 0553,dance studio,"Tampines, Singapore",Fitness Studio,PASIR RIS,11846.999197728956,40510.0,True,True,True,Local
DF Academy @ Jurong East,ChIJ7bL6qA8Q2jERvD_Uy_MPcXw,"3 #04-13 Gateway Dr, Westgate, Singapore 608532",1.3341684,103.7430216,4.9,322,http://www.dfacademy.com.sg/,8717 8869,dance studio,"Woodlands, Singapore",Fitness Studio,BUKIT BATOK,10063.376106008258,47468.0,True,True,True,Local
DF Academy @ Yishun,ChIJI57o1DoV2jERCRk2t8pxBcE,"930 Yishun Ave 2, Singapore 769098",1.4293356,103.8360944,5.0,1,http://www.dfacademy.com.sg/,8717 8869,dance studio,"Yishun, Singapore",Fitness Studio,YISHUN,9019.018663760686,65153.0,True,True,True,Local
Kidz Education City (KEC),ChIJjWOK5H0V2jERooIYPCOXcsE,"2 Yishun Walk, #04-06 HomeTeamNS Khatib, Singapore 767944",1.4145727,103.8306592,4.9,76,https://www.kecity.com.sg/,6721 3388,dance studio,"Yishun, Singapore",Fitness Studio,YISHUN,9019.018663760686,65153.0,True,True,True,Local
The Little Arts Academy Campus I,ChIJ1ZAIkrwZ2jERzdUhlBcZxm0,"930 Yishun Ave 2, #03-38, Singapore 769098",1.4292459,103.8360894,4.3,9,http://www.thelittleartsacademy.sg/,6513 3013,dance studio,"Yishun, Singapore",Fitness Studio,YISHUN,9019.018663760686,65153.0,True,True,True,Local
DF Academy @ Ang Mo Kio,ChIJgUCAlucW2jERUsnshwEwI6s,"4190 Ang Mo Kio Ave 6, #03-02, Singapore 569841",1.3719263,103.8460738,4.9,99,http://www.dfacademy.com.sg/,8687 8341,dance studio,"Yishun, Singapore",Fitness Studio,ANG MO KIO,9398.25493644068,47200.0,True,True,True,Local
Sylvia Mccully School Of Dancing,ChIJN0cGKDAX2jERt79iiU6MFr0,"301 Upper Thomson Rd, #03-21/22, Singapore 574408",1.3548791,103.8308643,4.7,6,https://www.thomsonplaza.com.sg/stores/sylvia-mccully-school-of-dancing/,6457 6995,dance studio,"Bishan, Singapore",Fitness Studio,BISHAN,12483.410944381014,24524.0,True,True,True,Local
Distinct Creative Arts,ChIJR2zilo4X2jERyrSY01n-TFs,"206 Hougang St 21, Singapore 530206",1.3584053,103.8853847,0.0,0,https://www.distinctcreativearts.com.sg/,8157 2184,dance studio,"Hougang, Singapore",Fitness Studio,HOUGANG,10153.063186096142,65133.0,True,True,False,Local
Noooice! Academy,ChIJT1TAMOIZ2jERjWB31h5bp-c,"14 Arumugam Rd, #02-07 LTC Building C, Singapore 409959",1.3247645,103.8915885,5.0,56,http://www.noooice.com/,8824 0844,dance studio,"Hougang, Singapore",Fitness Studio,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
Sarva Fine Arts - Sengkang,ChIJ25279VUX2jERUl2EesHD2-A,"10 Sengkang Central (Next to Buangkok MRT; beneath, Grand Mall, Singapore 545061",1.3822924,103.8928309,4.8,5,https://sarvafinearts.com/,8509 4123,dance studio,"Sengkang, Singapore",Fitness Studio,SENGKANG,10549.841220784238,72478.0,True,True,True,Local
Bharathi Natyakala Academy,ChIJFZhr-r4X2jEReQVAgg77nJA,"302C Anchorvale Link, 302C, Singapore 543302",1.3881736,103.8903164,0.0,0,http://www.natyakala.info/,9189 0270,dance studio,"Sengkang, Singapore",Fitness Studio,SENGKANG,10549.841220784238,72478.0,True,True,False,Local
"Sakthi Fine Arts, Sengkang",ChIJhTVwzWIX2jERMTWUosR9h4c,"180C Rivervale Cres, #01-367, Singapore 543180",1.3895416,103.9096411,3.0,2,https://sakthifinearts.com/,8117 9571,dance studio,"Sengkang, Singapore",Fitness Studio,PUNGGOL,10475.132530236871,51758.0,True,True,True,Local
Liberal Music & Arts School (Jurong West),ChIJK_KVLXMZ2jERKKIIjf0sLCs,"Blk 492 Jurong West Street 41, #01-10, Singapore 640492",1.3492641,103.7254171,4.5,33,https://liberalmusicschool.com/,6562 5661,dance studio,"Jurong East, Singapore",Fitness Studio,TENGAH,0.0,0.0,True,True,True,Local
Seetharam Arts (Bharatanatyam & Carnatic Vocal Class),ChIJ14Z-pZ4P2jERPu2YhB_6vJo,"428 Jurong West Ave 1, #01-244, Singapore 640428",1.351602,103.7253679,4.9,51,http://www.seetharamarts.com/,8498 2829,dance studio,"Jurong West, Singapore",Fitness Studio,TENGAH,0.0,0.0,True,True,True,Local
Attitude Performing Arts Studio,ChIJ3dARAokQ2jERdgrbEnrSTG8,"1 Jalan Anak Bukit, #01-29, Singapore 588998",1.3390906,103.7787333,4.3,52,https://attitudearts.com/,6467 9738,dance studio,"Bukit Batok, Singapore",Fitness Studio,BUKIT TIMAH,15710.218884329815,20472.0,True,True,True,Local
Liberal Music & Arts School (Bukit Batok),ChIJ0-8ZS_0R2jERbsTcbQm3gOs,"4 Bukit Batok Street 41, #01-83 Le Quest Shopping Mall, Singapore 657991",1.3564739,103.7406716,4.8,31,http://www.liberalmusicschool.com/,6258 5661,dance studio,"Bukit Batok, Singapore",Fitness Studio,TENGAH,0.0,0.0,True,True,True,Local
Distinct Creative Arts,ChIJo2iaHDoW2jER4Ufej-24geo,"11 Tanjong Katong Rd, #02-25/26, Singapore 436950",1.3149868,103.8946433,4.8,45,,8157 2184,dance studio,"Katong, Singapore",Fitness Studio,GEYLANG,9511.15418625147,34040.0,False,True,True,Local
Nee Soon South Community Club,ChIJq6qqmhEU2jER0yE06FDEo-U,"30 Yishun Street 81, Singapore 768455",1.4149934,103.8348043,4.1,328,https://www.onepa.gov.sg/,6753 3121,Zumba,"Yishun, Singapore",Dance Studio,YISHUN,9019.018663760686,65153.0,True,True,True,Local
Toastmasters Club at Toa Payoh Central CC,ChIJn_jTdGYX2jERiaGsaLpEkaQ,"93 Toa Payoh Central, #03-03, Singapore 319194",1.3348943,103.8504325,4.0,271,https://fb.com/tpctmc,6252 1249,Zumba,"Toa Payoh, Singapore",Dance Studio,TOA PAYOH,10071.888371896875,35569.0,True,True,True,Local
The Frontier Community Club,ChIJd4ldQJMP2jERlQdLPkzVa4A,"60 Jurong West Central 3, #01-01 The Frontier Community Place, Singapore 648346",1.3402124,103.7042859,4.2,473,,6795 8229,Zumba,"Jurong West, Singapore",Dance Studio,JURONG WEST,9632.399985216842,74409.0,False,True,True,Local
Chua Chu Kang Community Club,ChIJJYncfsAR2jERVE0WPGMg8Bg,"35 Teck Whye Ave, Chua Chu Kang Community Club, Singapore 688892",1.3811344,103.751914,4.0,1057,,6769 1694,Zumba,"Choa Chu Kang, Singapore",Dance Studio,CHOA CHU KANG,10535.758835482462,52657.0,False,True,True,Local
Geylang East ActiveSG Swimming Complex,ChIJSR2mziMY2jERIExETGdxQzU,"601 Aljunied Ave 1, Singapore 389862",1.3212974,103.8878425,4.1,478,https://www.activesgcircle.gov.sg/facilities/geylang-east-swimming-complex,6745 7175,Zumba,"Aljunied, Singapore",Dance Studio,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
Aliwal Arts Centre,ChIJxesQRrEZ2jERzpjX3BIaAGc,"28 Aliwal St, Singapore 199918",1.3025906,103.8611415,4.4,683,https://artshouselimited.sg/aac,,contemporary dance,"Kampong Glam, Singapore",Dance Studio,KALLANG,10084.228177543,31046.0,True,False,True,Local
Taman Jurong Community Club,ChIJxYNXE_sP2jEReHgQTCiiv-8,"1 Yung Sheng Rd, Singapore 618495",1.3354031,103.7218845,4.4,814,https://www.pa.gov.sg/our-network/community-clubs/Locate-CC/detail/Taman-Jurong-Community-Club,6265 1711,contemporary dance,"Jurong West, Singapore",Dance Studio,JURONG WEST,9632.399985216842,74409.0,True,True,True,Local
Sheng Hong Arts Institute,ChIJe3sSSiU92jER3NFALhE17sw,"15 Arumugam Rd, Level 5 Koo Chye Sheng Hong Temple Administration Building, Singapore 409960",1.3261766,103.8920593,4.9,16,http://www.shenghongarts.org.sg/contact/,6232 0008,contemporary dance,"MacPherson, Singapore",Dance Studio,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
Bhaskar's Arts Academy,ChIJVVVVVboZ2jERuQWwbtCE3eI,"231 Bain St, #04-01, Complex 180231",1.2968471,103.8535281,5.0,2,https://www.bhaskarsartsacademy.com/,6336 6537,contemporary dance,"Changi Village, Singapore",Dance Studio,ROCHOR,0.0,0.0,True,True,True,Local
Drone Flying Academy,ChIJu4EmZ6IX2jERfrOXK6a4nqY,"22 Sin Ming Ln, #05-87 Midview City, Singapore 573969",1.358386,103.8336832,5.0,499,https://www.dfa.sg/,8901 5548,aerial arts,"Bishan, Singapore",Yoga/Pilates Studio,BISHAN,12483.410944381014,24524.0,True,True,True,Local
Singapore Trampoline Academy,ChIJ8TM3SBYZ2jERsdI_QxmnM7A,"7 Maxwell Rd, #06-01 Annex B, Singapore 069111",1.2794012,103.8467008,5.0,8,https://www.singaporetrampolineacademy.com/,8671 0718,trampoline fitness,Singapore,Fitness Studio,OUTRAM,9371.743688254664,5466.0,True,True,True,General
Amped Trampoline Park,ChIJo6dvJ5wZ2jERaYCej4EeY8g,"10 Raeburn Prk, Block C, Level 2 02-33, Singapore 088702",1.2733668,103.8329766,4.4,715,http://ampedsingapore.com/,9823 8443,trampoline fitness,Singapore,Fitness Studio,BUKIT MERAH,10092.468693505003,45358.0,True,True,True,General
SuperPark Singapore,ChIJw39-kD8Z2jERhXXNQV2evt0,"3 Temasek Blvd, #01-488 Suntec City Mall, Singapore 038983",1.2961791,103.8586032,4.2,2192,http://www.superpark.com.sg/,6239 5360,trampoline fitness,"Marina Bay, Singapore",Fitness Studio,ROCHOR,0.0,0.0,True,True,True,Local
Play @ Heights Park,ChIJ-7MteXkX2jERaau67tlPVaw,"144 Lor 2 Toa Payoh, Block 144, Singapore 310144",1.334919,103.8445159,4.7,169,,,trampoline fitness,"Toa Payoh, Singapore",Fitness Studio,NOVENA,12399.320787338742,15038.0,False,False,True,Local
Toa Payoh Heights Park,ChIJz_ICEhgX2jERuszYTM05rRQ,"150 Lor 1 Toa Payoh, Block 150, Singapore 310150",1.3343619,103.8446575,4.5,23,https://www.nparks.gov.sg/contact-us,,trampoline fitness,"Toa Payoh, Singapore",Fitness Studio,NOVENA,12399.320787338742,15038.0,True,False,True,Local
Activity Park,ChIJOQsPkFMW2jERCnF63_cwx38,Singapore,1.3668085,103.8745791,4.9,7,,,trampoline fitness,"Serangoon, Singapore",Fitness Studio,SERANGOON,12015.227503718394,32272.0,False,False,True,Local
Firefly Park,ChIJ_3Bj3IQa2jERM0aLDH-DUqA,"304 Clementi Ave 4, Singapore 120304",1.3204253,103.7646389,4.3,329,,,trampoline fitness,"Clementi, Singapore",Fitness Studio,CLEMENTI,11191.556927093045,26815.0,False,False,True,Local
Tiong Bahru Park Playground,ChIJGYRDpH8Z2jERZH9C3830Mao,"Tiong Bahru Road, Singapore 168732",1.2877978,103.8240181,4.3,482,,1800 471 7300,trampoline fitness,"Redhill, Singapore",Fitness Studio,RIVER VALLEY,15695.421208530806,3376.0,False,True,True,Local
AMPED Trampoline Park,ChIJsVeJeWsY2jERtD_fQtsz5O4,"369 Tanjong Katong Rd, Singapore 437126",1.3054533,103.8963936,0.0,0,,8669 4894,trampoline fitness,"Kembangan, Singapore",Fitness Studio,MARINE PARADE,12828.006335837315,13179.0,False,True,False,Local
HomeTeamNS Aqua Adventure,ChIJF246z5s92jERaMjvEMrNJlA,"900 Bedok North Rd, Singapore 479994",1.3417359,103.9195389,4.9,2027,https://www.hometeamns.sg/bedokreservoir/aquaadventure/,6705 9410,trampoline fitness,"Bedok Reservoir, Singapore",Fitness Studio,PAYA LEBAR,0.0,0.0,True,True,True,Local
Changi Beach Park,ChIJUzbaYws82jERXHKMRlUKIug,"Nicoll Dr, Singapore 498991",1.3912863,103.9905464,4.5,7552,,1800 471 7300,trampoline fitness,"Changi Village, Singapore",Fitness Studio,CHANGI,0.0,0.0,False,True,True,Local
Mega Adventure - Singapore,ChIJpxs67_sb2jER1pJkEAHxc0Q,"10A Siloso Bch Walk, Singapore 099008",1.2559413,103.8122967,4.8,4891,https://www.sg.megaadventure.com/,,trampoline fitness,"Sentosa, Singapore",Fitness Studio,SOUTHERN ISLANDS,0.0,0.0,True,False,True,Local
Kiztopia Club,ChIJVQseHfYP2jERqRcujzzJjuw,"1 Jurong West Central 2, #03-18/19, Singapore 648886",1.3400353,103.7061073,4.9,3806,http://www.kiztopia.com/,8201 0393,trampoline fitness,"Pulau Ayer Chawan, Singapore",Fitness Studio,JURONG WEST,9632.399985216842,74409.0,True,True,True,Local
Skyhigh Trampoline Park,ChIJCzuogAMX2jERkNw1mp8quNQ,"45 Burghley Dr, #01-05/06 Burghley Lifestyle Hub, Singapore 559022",1.360304,103.8598871,4.1,40,,9029 6317,trampoline fitness,"Pulau Serangoon, Singapore",Fitness Studio,SERANGOON,12015.227503718394,32272.0,False,True,True,Local
Pasir Ris Mall,ChIJ7QR-fQA92jERw2mUoa6LoYY,"7 Pasir Ris Central, Singapore 519612",1.3727816,103.9482223,3.7,549,https://pasirrismall.com.sg/,6022 0742,parkour gym,"Pasir Ris, Singapore",Gym,PASIR RIS,11846.999197728956,40510.0,True,True,True,Local
Nee Soon Sports Centre,ChIJfePSLm8U2jERApXFZbuSbLo,"32 Yishun Central 1, Singapore 760932",1.4276159,103.8386906,4.2,32,,9722 6744,parkour gym,"Yishun, Singapore",Gym,YISHUN,9019.018663760686,65153.0,False,True,True,Local
Pasir Ris Park Carpark A,ChIJDVEcVbc92jERkEPAxi7FRMM,"Pasir Ris, Singapore",1.3797768,103.9596734,4.6,19,,,parkour gym,"Pasir Ris Park, Singapore",Gym,PASIR RIS,11846.999197728956,40510.0,False,False,True,Local
Whampoa Park,ChIJ47-PBp4Z2jERYcXJ0qdAUZQ,"Whampoa Rd, Singapore",1.325521,103.8562076,4.6,54,,,parkour gym,"Pulau Biola, Singapore",Gym,TOA PAYOH,10071.888371896875,35569.0,False,False,True,Local
Penjuru Recreation Centre,ChIJ9xq4i60a2jERtrsKmFap4qA,"27 Penjuru Walk, Singapore 608538",1.318226,103.7328344,4.3,1139,,,parkour gym,"Pulau Seraya, Singapore",Gym,JURONG EAST,9505.716574437702,22408.0,False,False,True,Local
Sengkang Swimming Lessons by Singapore Swimming Academy,ChIJXT7GtNEX2jERevhqhXPwddY,"57 Anchorvale Rd, Singapore 544964",1.3964181,103.8871291,5.0,46,https://singaporeswimming.com/swimming-pools-in-singapore/sengkang-swimming-pool/,9875 5665,gymnastics adult,"Sengkang, Singapore",Gym,SENGKANG,10549.841220784238,72478.0,True,True,True,Local
Play Sports! School,ChIJV_ztGBQW2jER0GediYw2SUA,"205C Compassvale Ln, Singapore 543205",1.3860955,103.8964943,0.0,0,,9007 6333,gymnastics adult,"Sengkang, Singapore",Gym,SENGKANG,10549.841220784238,72478.0,False,True,False,Local
Jurong West Swimming Complex,ChIJ4Qton5oP2jERihKBVLOV04k,"20 Jurong West Street 93, Singapore 648965",1.337881,103.6937455,4.2,928,https://www.activesgcircle.gov.sg/facilities/jurong-west-swimming-complex,6515 5332,gymnastics adult,"Jurong West, Singapore",Gym,JURONG WEST,9632.399985216842,74409.0,True,True,True,Local
PlayFACTO School @ Tiong Bahru,ChIJXdcfeiMZ2jERNuWTCT4wg-k,"58 Seng Poh Rd, #01-27, Singapore 160058",1.2845972,103.8328259,5.0,6,https://playfactoschool.com.sg/location/tiong-bahru/,8083 2693,gymnastics adult,"Tiong Bahru, Singapore",Gym,SINGAPORE RIVER,0.0,0.0,True,True,True,Local
